Threads,Time,Text,Efficiency,Normalized
1,357.532142211914,"T=1, t=357.532s",1,1.16129032258065
2,197.302751627604,"T=2, t=197.303s",1.81209911804338,1.05218658467035
3,139.476388549805,"T=3, t=139.476s",2.56338829768485,0.992279341039296
4,109.679304785156,"T=4, t=109.679s",3.25979584673937,0.946392342601753
5,95.7234438069661,"T=5, t=95.723s",3.73505306529617,0.867496195810722
6,78.0310441545759,"T=6, t=78.031s",4.58192179901706,0.886823574003302
7,73.4789194335938,"T=7, t=73.479s",4.86577844323136,0.807225916849442
8,64.9685254448785,"T=8, t=64.969s",5.50315925694291,0.798845698588487
9,62.6723108154297,"T=9, t=62.672s",5.70478633323173,0.736101462352481
10,58.8942165771484,"T=10, t=58.894s",6.07075130617563,0.704990474265557
11,53.7425617431641,"T=11, t=53.743s",6.65268142446506,0.702335868858481
12,51.2955852539063,"T=12, t=51.296s",6.97003729350544,0.674519738081171
13,48.2859718261719,"T=13, t=48.286s",7.40447232788479,0.661441696783753
14,51.1530701171875,"T=14, t=51.153s",6.98945618303725,0.579770558961615
15,53.6777829833984,"T=15, t=53.678s",6.66070993137873,0.515667865655127
16,50.479094140625,"T=16, t=50.479s",7.08277650973488,0.514072488609789
17,49.5991695800781,"T=17, t=49.599s",7.20843000475394,0.492416470912983
18,50.1810750732422,"T=18, t=50.181s",7.12484022492693,0.459667111285609
19,47.2477512207031,"T=19, t=47.248s",7.56717797090097,0.462510028781723
20,50.6288979492188,"T=20, t=50.629s",7.06181956736491,0.410041136169575
21,47.6976584716797,"T=21, t=47.698s",7.49580070946664,0.414514324947464
22,45.5762026123047,"T=22, t=45.576s",7.84471109305161,0.414090321627358
23,45.1875924560547,"T=23, t=45.188s",7.91217506353358,0.399492710080237
24,45.3762468017578,"T=24, t=45.376s",7.87927974241501,0.381255471407178
25,44.5777794433594,"T=25, t=44.578s",8.02041166420582,0.372561057950206
26,42.7739745117187,"T=26, t=42.774s",8.35863737923071,0.373338642248518
27,40.7698298339844,"T=27, t=40.770s",8.76952745860831,0.377183976714336
28,41.81398359375,"T=28, t=41.814s",8.55054007017296,0.354630694154639
29,40.5692400390625,"T=29, t=40.569s",8.81288734685838,0.352907613444829
30,40.9419499023438,"T=30, t=40.942s",8.73266034140321,0.338038464828511
31,38.3958099609375,"T=31, t=38.396s",9.31174892717863,0.348827223078492
32,36.7220974853516,"T=32, t=36.722s",9.73615797285364,0.353328313530979
33,36.826736328125,"T=33, t=36.827s",9.70849382433226,0.341647876516091
34,38.2799319580078,"T=34, t=38.280s",9.33993672204325,0.319011121436012
35,36.6709934570313,"T=35, t=36.671s",9.74972610520759,0.323493216393984
36,35.5176784179688,"T=36, t=35.518s",10.0663150897564,0.324719841605045
37,35.0263821289063,"T=37, t=35.026s",10.2075098962862,0.320375201627118
38,35.0684759277344,"T=38, t=35.068s",10.1952574998891,0.311569838706288
39,34.495658203125,"T=39, t=34.496s",10.364554869677,0.308621981231078
40,33.8550569824219,"T=40, t=33.855s",10.5606717010564,0.306600146159702
41,34.3753684326172,"T=41, t=34.375s",10.4008235697241,0.294594530692421
42,32.1549767578125,"T=42, t=32.155s",11.1190297198721,0.307438609766049
43,33.2686324707031,"T=43, t=33.269s",10.74682413011,0.29023681071565
44,31.0306148681641,"T=44, t=31.031s",11.5219161376891,0.304097493370093
45,33.8485225585938,"T=45, t=33.849s",10.5627104282914,0.27258607556881
46,31.7940600097656,"T=46, t=31.794s",11.2452496504724,0.283891295523846
47,34.9034222167969,"T=47, t=34.903s",10.2434695369171,0.253098766869606
48,30.3426277587891,"T=48, t=30.343s",11.7831634443181,0.285076534943179
49,33.4805264404297,"T=49, t=33.481s",10.6788088546951,0.253085660809101
50,31.2715108154297,"T=50, t=31.272s",11.433158580733,0.265544328326702
51,33.9795780029297,"T=51, t=33.980s",10.5219712316936,0.239589477761524
52,30.2506070800781,"T=52, t=30.251s",11.8190071777889,0.263948051116873
53,33.3827430908203,"T=53, t=33.383s",10.7100887796794,0.234670234977759
54,30.6658666015625,"T=54, t=30.666s",11.6589609828178,0.250730343716513
55,35.4399084472656,"T=55, t=35.440s",10.0884047921264,0.213010306461319
56,32.3353300048828,"T=56, t=32.335s",11.0570123192782,0.229292882197013
